project_index,group,project_root,style,name,length
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1UD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,UD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4C1D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4C2D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4LD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4PD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4Q1D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4Q2D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4YD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,ZD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8CD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8ID,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8KD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8LD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8QD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8XD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8YD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,TD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,BD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,JD,0.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,ZD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1UD,137.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1ID,63.6
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1Q1D,93.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1CD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1KD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,1YD,74.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1UD,137.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1ID,63.6
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1Q1D,93.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1CD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1KD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,TD,62.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,JD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,BD,68.2
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,57ID,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,57UD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,57YD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,TD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,ZD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,BD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,JD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21CD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21GD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21ID,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21QD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21UD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21WD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21YD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,2ID,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,2UD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,3ID,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,3UD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,5ID,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,5UD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,6ID,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,6UD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,TXD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,左侧,ZD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,1ID,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,1UD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,1YD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,4ID,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,4UD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,BD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,JD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,TD,0.0
21,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/29000 电度表柜,右侧,YD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,1-JD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,2-JD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,TD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,YD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,ZD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,BD,0.0
22,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/30000 保护信息子站柜,左侧,JD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1CD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1ID,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1KD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1LD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1QD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1UD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1XD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,1YD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,BD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,JD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,TD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,UD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,左侧,ZD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4C1D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4C2D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4LD,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4P1D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4P2D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4P3D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4Q1D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4Q2D,0.0
23,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/31000~32000 1~2#220kV线路保护A柜,右侧,4XD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1CD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1ID,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1KD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1LD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1QD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1UD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1XD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,1YD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,BD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,JD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,TD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,UD,0.0
24,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/33000~34000 1~2#220kV线路保护B柜,左侧,ZD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25GD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I1D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I2D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I3D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I4D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I5D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I6D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I7D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25I8D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25QD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U1D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U2D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U3D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U4D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U5D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U6D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U7D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25U8D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25YD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,1-25ZLD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,左侧,ZD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25GD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I1D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I2D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I3D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I4D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I5D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I6D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I7D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25I8D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25QD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U1D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U2D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U3D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U4D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U5D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U6D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U7D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25U8D,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25YD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,2-25ZLD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,JD,0.0
25,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/35000 2#同步相量测量柜,右侧,TD,0.0
26,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/8000~9000 主-扩展时钟同步柜,左侧,1-26TD,0.0
26,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/8000~9000 主-扩展时钟同步柜,左侧,YD,0.0
26,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/8000~9000 主-扩展时钟同步柜,左侧,ZD,0.0
26,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/8000~9000 主-扩展时钟同步柜,右侧,2-26TD,0.0
26,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/8000~9000 主-扩展时钟同步柜,右侧,BD,0.0
26,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/8000~9000 主-扩展时钟同步柜,右侧,JD,0.0
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,ZD,68.2
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,3-21UD,55.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,3-21ID,96.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,3-21GD,136.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,3-21QD,508.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,3-21CD,372.0
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,3-21WD,43.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),左侧,HD,105.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,1-21UD,71.8
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,1-21ID,96.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,1-21GD,136.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,1-21QD,545.6
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,1-21CD,372.0
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,TD,43.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,JD,74.4
27,第二组_测控柜,/mnt/data/xj_dataset/变压器测控柜(2圈变，2台测控),右侧,BD,68.2
